x,y,heights,dt,conf,stype,ssh_flag,gauss,photon_rate,cloud,mss,ocean,lpe,ib
561067.31536117,9467167.654368684,-0.19981003,144088556.20385873,0.038359117,1,0,0.084,8.8125,1,17.238598,-0.015680391,0.057367235,-0.060630888
561064.4366959917,9467158.70314125,-0.06328964,144088556.20518973,0.008731015,1,0,0.601,5.107143,1,17.238424,-0.015681526,0.05736724,-0.060629934
561061.0738572029,9467148.22754319,0.45355415,144088556.20674667,0.016923707,1,0,0.219,4.193548,1,17.238268,-0.015682774,0.057367224,-0.060629092
561057.646693011,9467137.545764895,0.47031403,144088556.20833427,0.026359197,1,0,0.122999996,3.6666667,1,17.238146,-0.01568384,0.057367224,-0.060628626
561054.2031409413,9467126.773194663,0.45990944,144088556.20993453,0.02000206,1,0,0.15599999,3.967742,1,17.237984,-0.01568514,0.057367142,-0.060628075
561051.6035504407,9467118.601678863,0.40760422,144088556.21114734,0.009802833,1,0,0.23599999,4.4615383,1,17.23788,-0.015686028,0.057367004,-0.060627367
561049.3860767252,9467111.62171678,0.25258827,144088556.21218294,0.02019998,1,0,0.152,6.428571,1,17.237795,-0.015686728,0.057366997,-0.06062679
561047.7367554498,9467106.42800235,0.19991302,144088556.21295345,0.03048418,1,0,0.098,7.8235292,1,17.237762,-0.015687011,0.05736701,-0.060626432
561046.6306975395,9467102.941616008,0.28883934,144088556.2134707,0.023322651,1,0,0.116,7.875,1,17.237684,-0.015687644,0.05736699,-0.060626127
561044.495278006,9467096.207536245,0.27973366,144088556.21446905,0.008879395,1,0,0.361,7.2,1,17.237547,-0.015688797,0.057366975,-0.060625404
561042.6067961992,9467090.257230274,0.21583557,144088556.21535116,0.014214858,1,0,0.182,7.4444447,1,17.237547,-0.015688801,0.05736699,-0.060625397
561041.1054688285,9467085.529003533,0.1629448,144088556.21605206,0.029650256,1,0,0.11,8.733334,1,17.237467,-0.01568947,0.05736698,-0.060625046
561040.0797528242,9467082.296051156,0.121809006,144088556.21653104,0.022416849,1,0,0.069,10.75,1,17.237377,-0.015690248,0.057366975,-0.0606247
561039.1489229683,9467079.361732762,0.089221954,144088556.2169658,0.044344965,1,0,0.049999997,12.545455,1,17.237299,-0.01569088,0.057366982,-0.06062421
561038.2377953765,9467076.489246946,0.17642021,144088556.2173911,0.040886045,1,0,0.043999996,13.2,1,17.237299,-0.015690884,0.057366963,-0.060624313
561037.2795358632,9467073.467620503,0.1370449,144088556.21783864,0.026857546,1,0,0.061,13.363636,1,17.237299,-0.015690878,0.05736699,-0.06062429
561036.1154531246,9467069.798109915,0.10926056,144088556.21838215,0.019357808,1,0,0.072,12.909091,1,17.237299,-0.015690882,0.057366975,-0.060624354
561034.9170025376,9467066.021553654,0.17393112,144088556.2189413,0.029126426,1,0,0.055,13.454545,1,17.237225,-0.015691523,0.05736699,-0.060623977
561034.1224155694,9467063.518382112,0.13025475,144088556.21931186,0.0339273,1,0,0.042,13.5,1,17.23714,-0.01569225,0.057366945,-0.060623556
561033.3243019516,9467061.003442751,0.13196564,144088556.21968392,0.03696704,1,0,0.052,14.0,1,17.237038,-0.01569304,0.057366922,-0.060623184
561032.3968243548,9467058.081330512,0.1134243,144088556.22011623,0.028149769,1,0,0.063,12.090909,1,17.237036,-0.015693044,0.057366908,-0.060623106
561030.9874302722,9467053.64379626,0.16259956,144088556.22077292,0.04939186,1,0,0.074,9.733334,1,17.237038,-0.015693039,0.05736693,-0.060623143
561028.9556073133,9467047.248273514,0.26073456,144088556.22171903,0.013032187,1,0,0.177,6.1,1,17.23694,-0.015693756,0.05736692,-0.06062239
561026.4963582497,9467039.51672001,0.22621346,144088556.22286236,0.01003748,1,0,0.302,4.923077,1,17.236782,-0.015694773,0.057366908,-0.060621545
561023.2711297929,9467029.392528145,0.07488251,144088556.22435942,0.01753353,1,0,0.19299999,4.6,1,17.236652,-0.015695872,0.05736689,-0.0606209
561019.9705550974,9467019.046544973,0.034334183,144088556.2258886,0.009766227,1,0,0.239,4.225806,1,17.236525,-0.015696913,0.057366896,-0.06062078
561016.8585339069,9467009.30206112,0.04390526,144088556.22732863,0.011109068,1,0,0.333,5.3333335,1,17.236378,-0.01569815,0.057366803,-0.060619798
561014.885381677,9467003.121463995,0.034332275,144088556.22824222,0.008645855,1,0,0.44399998,6.590909,1,17.236288,-0.015698925,0.0573668,-0.060619052
561013.04117375,9466997.360363862,0.02665329,144088556.22909343,0.009016751,1,0,0.37399998,6.95,1,17.236235,-0.015699312,0.057366803,-0.060618732
561011.194612646,9466991.62439792,0.05785942,144088556.22994003,0.011865832,1,0,0.27199998,6.4761906,1,17.236116,-0.015699882,0.05736681,-0.060618456
561008.6349648118,9466983.69415637,0.0035991669,144088556.23111036,0.015424391,1,0,0.24599999,6.2272725,1,17.235983,-0.015701044,0.0573668,-0.060617816
561006.7449730458,9466977.845524224,-0.039865494,144088556.23197335,0.023439538,1,0,0.137,6.7894735,1,17.235935,-0.015701432,0.057366792,-0.0606175
561004.8755466947,9466972.064446077,-0.061050415,144088556.23282665,0.025960263,1,0,0.098,6.7894735,1,17.23587,-0.01570195,0.05736678,-0.060617544
561002.6450738152,9466965.175087355,-0.07243538,144088556.23384365,0.03264726,1,0,0.107999995,6.2272725,1,17.235748,-0.01570302,0.057366785,-0.060617134
560999.9938066218,9466956.99552181,-0.048894882,144088556.23505113,0.020924203,1,0,0.14299999,6.0416665,2,17.235662,-0.01570369,0.057366762,-0.06061682
560997.6913688481,9466949.898926804,-0.047922134,144088556.2360991,0.023101315,1,0,0.135,5.625,2,17.235563,-0.015704555,0.05736678,-0.06061617
560995.1788300353,9466942.16067374,-0.052101135,144088556.23724222,0.036500536,1,0,0.094,5.9583335,2,17.235428,-0.015705546,0.057366714,-0.060615227
560992.9486267604,9466935.297010591,-0.047697067,144088556.23825657,0.040795308,1,0,0.081,5.7083335,2,17.235367,-0.015706092,0.05736672,-0.060614716
560990.5454248087,9466927.904753048,-0.053993225,144088556.23934945,0.036155004,1,0,0.077,6.2272725,2,17.235203,-0.015707115,0.057366725,-0.060613744
560988.7555388274,9466922.401683947,-0.058444977,144088556.2401633,0.026477149,1,0,0.11399999,6.8,2,17.235132,-0.01570771,0.057366706,-0.060613234
560986.5337380223,9466915.572297225,-0.017028809,144088556.2411737,0.016653314,1,0,0.189,6.85,2,17.235067,-0.015708279,0.057366624,-0.060613245
560984.9568762253,9466910.727713946,-0.01241684,144088556.2418909,0.016579088,1,0,0.197,8.25,2,17.234966,-0.015709132,0.057366487,-0.060613032
560983.8482807896,9466907.323068213,-0.0749321,144088556.24239504,0.030739393,1,0,0.116,10.615385,2,17.234869,-0.015709871,0.05736648,-0.06061281
560982.80462149,9466904.116933096,-0.10251999,144088556.24286994,0.03619724,2,0,0.094,11.25,2,17.234869,-0.015709871,0.057366487,-0.060612645
560981.5471417636,9466900.253393628,-0.117378235,144088556.24344233,0.039209932,2,0,0.081999995,11.307693,2,17.234869,-0.015709871,0.057366475,-0.060612794
560980.1814205119,9466896.057298968,-0.05626297,144088556.24406412,0.021730717,1,0,0.137,9.4,2,17.234814,-0.01571035,0.057366483,-0.060612552
560977.878918221,9466888.985053418,0.021492004,144088556.2451128,0.01801166,1,0,0.199,6.6666665,2,17.234674,-0.015711507,0.057366483,-0.060611818
560975.3066903297,9466881.085472507,-0.014039993,144088556.24628472,0.017206308,1,0,0.21,5.48,2,17.234594,-0.01571214,0.057366475,-0.06061144
560972.1947786539,9466871.53583953,0.0031337738,144088556.24770164,0.017903663,1,0,0.167,4.892857,2,17.234465,-0.015713248,0.057366475,-0.060610853
560969.1971192816,9466862.324579451,-0.0033779144,144088556.24907005,0.017128643,1,0,0.17099999,4.724138,2,17.234339,-0.015714323,0.05736646,-0.06061012
560966.2529184499,9466853.24492114,0.028633118,144088556.2504218,0.014073973,1,0,0.213,5.3461537,2,17.234217,-0.01571534,0.057366434,-0.060609505
560964.1761940788,9466846.83212596,0.037979126,144088556.25137767,0.015421584,1,0,0.19099998,6.090909,2,17.234125,-0.015716078,0.0573664,-0.060609076
560962.4086724576,9466841.372337967,0.023101807,144088556.25219184,0.019851467,1,0,0.14099999,7.0,2,17.234104,-0.015716247,0.0573664,-0.06060901
560960.7119120379,9466836.12948756,-0.018058777,144088556.25297365,0.02222634,1,0,0.103999995,7.7647057,2,17.233995,-0.015717164,0.0573664,-0.06060818
560959.0650678171,9466831.04197808,-0.016048431,144088556.25373262,0.031284817,1,0,0.107999995,7.1578946,2,17.233883,-0.015718017,0.057366397,-0.06060734
560956.2486410476,9466822.3375304,0.092645645,144088556.2550314,0.017289605,1,0,0.219,5.3846154,2,17.233818,-0.015718589,0.057366397,-0.060607065
560953.4583659194,9466813.708803035,0.31077957,144088556.2563186,0.012139287,1,0,0.294,5.44,2,17.233648,-0.015719647,0.057366397,-0.060606766
560951.1385290766,9466806.533819951,0.54416656,144088556.2573891,0.0102211,1,0,0.303,5.9130435,2,17.233572,-0.015720295,0.05736638,-0.060606595
560949.0077705308,9466799.948551456,0.6252346,144088556.25837162,0.012344652,1,0,0.26,5.8636365,2,17.233482,-0.015721012,0.05736638,-0.060606126
560946.4903255702,9466792.174722778,0.5292797,144088556.25953117,0.017364867,1,0,0.181,4.6538463,2,17.233366,-0.015722033,0.05736637,-0.06060526
560943.5938713568,9466783.232109563,0.43867874,144088556.26086488,0.015049508,1,0,0.18,5.037037,2,17.233255,-0.015722964,0.057366364,-0.060604516
560940.9033226114,9466774.925825818,0.2570591,144088556.26210305,0.010361291,1,0,0.504,5.8,2,17.233137,-0.015723892,0.057366364,-0.060603913
560938.6177835119,9466767.869285328,0.04366684,144088556.26315457,0.010866106,1,0,0.297,6.952381,2,17.233067,-0.015724426,0.057366364,-0.060603682
560937.0037836798,9466762.888241556,-0.08482933,144088556.26389655,0.022016421,1,0,0.13,8.705882,2,17.232939,-0.01572504,0.057366364,-0.060603507
560935.5274844322,9466758.335169168,-0.1200676,144088556.26457456,0.035028804,1,0,0.081999995,9.5,2,17.232834,-0.015726004,0.057366364,-0.060603134
560934.57485126,9466755.39614508,-0.13847733,144088556.265012,0.048175402,2,0,0.058,11.333333,2,17.232761,-0.015726585,0.057366345,-0.060602956
560933.456230981,9466751.943586318,-0.1518631,144088556.2655258,0.054502085,2,0,0.042,11.75,2,17.232756,-0.015726583,0.05736635,-0.060603052
560932.6210575762,9466749.366878469,-0.100645065,144088556.2659091,0.061099883,2,0,0.036,13.1,2,17.232761,-0.015726585,0.057366345,-0.060602974
560931.7272203261,9466746.609517736,-0.17024231,144088556.26631916,0.05110785,2,0,0.055,12.818182,2,17.232756,-0.015726585,0.05736635,-0.06060302
560930.4382406952,9466742.63519406,-0.10812187,144088556.26691,0.05231142,1,0,0.073,10.142858,2,17.23269,-0.015727175,0.057366345,-0.060602516
560928.6502706315,9466737.11239081,-0.057359695,144088556.2677317,0.048705652,1,0,0.074,7.8333335,2,17.232567,-0.015728258,0.05736629,-0.06060167
560926.5215040086,9466730.538033225,-0.04762268,144088556.26870933,0.020979103,1,0,0.152,6.4545455,2,17.232512,-0.015728693,0.05736629,-0.060601156
560923.8983715732,9466722.468681443,-0.04100609,144088556.26990595,0.016608808,1,0,0.217,5.56,2,17.232399,-0.01572968,0.05736629,-0.060600374
560921.2696836998,9466714.401101155,-0.12575912,144088556.27109995,0.015012615,1,0,0.18,6.0,2,17.232264,-0.01573074,0.057366285,-0.06059947
560919.2469396762,9466708.193533393,-0.19154358,144088556.27201822,0.019140258,1,0,0.144,7.2105265,2,17.232233,-0.01573099,0.05736628,-0.060599416
560917.5143796651,9466702.873641685,-0.17614174,144088556.2728049,0.021310894,1,0,0.174,8.0,2,17.232122,-0.01573187,0.057366285,-0.060599145
560915.786605502,9466697.568222515,-0.09936333,144088556.27358913,0.014005722,1,0,0.23499998,6.65,2,17.232021,-0.015732728,0.057366263,-0.060598925
560913.1272272428,9466689.39532188,0.116659164,144088556.27479672,0.010159329,1,0,0.38599998,5.56,2,17.231958,-0.015733253,0.057366215,-0.060598627
560910.1440388695,9466680.21916002,0.28097343,144088556.2761522,0.012169424,1,0,0.269,4.4827585,2,17.23179,-0.01573427,0.05736604,-0.060598046
560906.4430379269,9466668.82371872,0.36864853,144088556.2778348,0.009421985,1,0,0.39099997,3.6111112,2,17.23163,-0.015735641,0.057366036,-0.060596917
560901.7659550826,9466654.39770767,0.41988182,144088556.2799648,0.009523064,1,0,0.686,3.317073,2,17.23143,-0.015737278,0.057366036,-0.06059578
560897.6434065232,9466641.655743046,0.1305809,144088556.281846,0.009172872,1,0,0.631,3.7222223,2,17.231283,-0.015738564,0.05736603,-0.060595237
560894.8516223792,9466633.00988789,-0.097293854,144088556.2831228,0.013269501,1,0,0.244,5.076923,2,17.231173,-0.015739461,0.057366014,-0.060594846
560893.19957017,9466627.888396984,-0.19476318,144088556.28387946,0.035834283,1,0,0.098,7.5555553,2,17.231085,-0.01574022,0.057366025,-0.06059413
560892.1687941779,9466624.687657516,-0.22375107,144088556.2843519,0.027218074,1,0,0.083,10.142858,2,17.231014,-0.015740836,0.05736597,-0.06059362
560891.1200273042,9466621.428788448,-0.23372078,144088556.28483328,0.022817174,2,1,0.07,11.615385,2,17.230955,-0.015741328,0.05736597,-0.060593214
560889.7739489492,9466617.241733445,-0.22666359,144088556.28545195,0.01820514,2,1,0.083,11.538462,2,17.230955,-0.015741328,0.057365965,-0.0605933
560888.5871228195,9466613.547298528,-0.21031761,144088556.28599787,0.032476094,2,1,0.06,11.916667,2,17.230955,-0.015741328,0.057365954,-0.06059337
560887.5176111048,9466610.215623274,-0.21081543,144088556.28649017,0.034095585,2,1,0.055,12.0,2,17.230896,-0.015741846,0.05736595,-0.060593054
560886.4237648555,9466606.805590972,-0.2264309,144088556.28699422,0.044630617,2,1,0.033999998,11.75,2,17.230793,-0.015742702,0.05736595,-0.060592584
560885.2369239792,9466603.10146666,-0.21624756,144088556.2875416,0.035478633,2,1,0.067999996,11.846154,2,17.230707,-0.015743405,0.057365958,-0.060592085
560883.9845795701,9466599.205076622,-0.21222496,144088556.28811654,0.030351901,2,1,0.077,11.0,2,17.230707,-0.015743399,0.05736594,-0.060592085
560882.2200528838,9466593.694090176,-0.18592262,144088556.28893083,0.031034492,1,0,0.111999996,6.318182,2,17.230667,-0.015743705,0.057365935,-0.06059198
560877.3250922323,9466578.28838118,-0.06153679,144088556.29121494,0.01773339,1,0,0.163,3.139535,2,17.230446,-0.015745554,0.057365857,-0.060590778
560873.1169895126,9466565.01215841,-0.034700394,144088556.29318458,3.4028235e+38,1,0,3.4028235e+38,3.5128205,2,17.230284,-0.01574689,0.05736586,-0.060589977
560869.1491484165,9466552.463200612,-0.057777405,144088556.2950468,0.013175355,1,0,0.344,3.375,2,17.230074,-0.0157485,0.057365857,-0.06058886
560865.1499868918,9466539.794538943,-0.09963417,144088556.29692686,0.019284645,1,0,0.177,4.0882354,2,17.22991,-0.01574974,0.057365842,-0.060587905
560862.6132997778,9466531.752392331,-0.15538406,144088556.29812038,0.025299307,1,0,0.125,5.296296,2,17.229794,-0.015750753,0.057365812,-0.060587686
560860.7149647721,9466525.732077166,-0.1697731,144088556.29901388,0.039660916,1,0,0.075,6.571429,2,17.229683,-0.015751557,0.057365824,-0.060587175
560858.8789628592,9466519.908759156,-0.1735897,144088556.29987785,0.042203516,1,0,0.081999995,6.0,2,17.229633,-0.015751954,0.057365827,-0.06058713
560855.1109638397,9466507.956955535,-0.12703896,144088556.3016508,0.01963155,1,0,0.20199999,4.0,2,17.229486,-0.015753232,0.057365805,-0.060586113
560851.8774120675,9466497.700623289,-0.16426277,144088556.30317163,0.016514217,1,0,0.114999995,5.2916665,2,17.229322,-0.015754348,0.05736576,-0.06058526
560850.860586546,9466494.476695528,-0.20627022,144088556.30365,0.045181364,1,0,0.074999996,9.25,2,17.229235,-0.015754906,0.05736574,-0.060584836
560850.0093613248,9466491.778248023,-0.24469566,144088556.30404964,0.03205295,2,1,0.072,12.75,2,17.229162,-0.01575553,0.05736574,-0.060584474
560849.2718273702,9466489.4404307,-0.19823265,144088556.30439606,0.030645829,2,0,0.058,14.0,2,17.2291,-0.015756128,0.05736575,-0.06058416
560848.3327950747,9466486.465378309,-0.20226479,144088556.30483672,0.02759468,2,0,0.06,13.545455,2,17.22909,-0.015756128,0.057365723,-0.060584314
560847.22564692,9466482.958681444,-0.24685097,144088556.30535638,0.025843397,2,1,0.055999998,13.363636,2,17.229094,-0.015756128,0.05736573,-0.06058431
560846.2216216173,9466479.780089367,-0.2465992,144088556.3058272,0.039205715,2,1,0.049999997,13.636364,2,17.229094,-0.015756128,0.05736573,-0.06058415
560845.1098274683,9466476.261740023,-0.24041557,144088556.30634844,0.041616745,2,1,0.049999997,13.545455,2,17.229023,-0.015756741,0.05736573,-0.06058398
560844.1458384744,9466473.21206254,-0.24072647,144088556.3067999,0.033888966,4,1,0.046,14.1,2,17.228926,-0.015757652,0.057365753,-0.060583882
560843.2188684525,9466470.280417323,-0.23865128,144088556.307234,0.028155802,2,1,0.058999997,13.727273,2,17.228848,-0.015758252,0.057365734,-0.0605835
560842.125214358,9466466.822300484,-0.23448372,144088556.30774596,0.02830268,2,1,0.065,13.727273,2,17.228848,-0.015758252,0.05736573,-0.06058355
560841.0768292532,9466463.499004137,-0.23136902,144088556.30823907,0.026679108,2,1,0.056999996,13.545455,2,17.22885,-0.015758252,0.057365734,-0.06058367
560839.9960248496,9466460.07884661,-0.23332214,144088556.308746,0.030848185,2,1,0.049999997,13.363636,2,17.228848,-0.015758252,0.057365734,-0.0605835
560838.9073432505,9466456.648948908,-0.22678566,144088556.30925292,0.05859729,2,1,0.04,13.909091,2,17.228756,-0.01575903,0.05736562,-0.060583036
560837.9016067794,9466453.483286113,-0.20462799,144088556.30972016,0.042277865,2,0,0.038999997,12.181818,2,17.228659,-0.015759906,0.057365533,-0.060582075
560836.6655217235,9466449.596484914,-0.21740913,144088556.31029382,0.06921353,1,0,0.049999997,10.692307,2,17.228605,-0.015760329,0.05736552,-0.0605819
560835.1501643083,9466444.835254176,-0.22838593,144088556.31099635,0.042837784,1,0,0.077,8.9375,2,17.228603,-0.015760329,0.05736552,-0.060581755
560833.0197182185,9466438.149737831,-0.18501091,144088556.31198266,0.021645557,1,0,0.159,5.4583335,2,17.22852,-0.015761046,0.05736552,-0.060581096
560829.1492518815,9466426.0200064,-0.08268738,144088556.31377155,0.019384861,1,0,0.179,4.125,2,17.228342,-0.015762497,0.057365514,-0.060579985
560826.3481167529,9466417.250331275,-0.12170982,144088556.31506446,0.016436512,1,0,0.121999994,5.4166665,3,17.228212,-0.01576355,0.057365503,-0.060579583
560824.9423800809,9466412.855342042,-0.18273354,144088556.31571218,0.03700345,1,0,0.09199999,8.411765,3,17.22813,-0.015764229,0.057365455,-0.06057936
560823.8912383878,9466409.571903223,-0.22364807,144088556.31619608,0.04719839,2,1,0.063,11.076923,3,17.228096,-0.0157645,0.057365447,-0.060579427
560822.8256359393,9466406.245596629,-0.24323654,144088556.3166864,0.026043432,2,1,0.063999996,12.083333,3,17.228096,-0.0157645,0.057365447,-0.060579207
560821.6202877212,9466402.48490334,-0.24036217,144088556.31724057,0.0233856,2,1,0.073,11.615385,3,17.228094,-0.015764497,0.057365447,-0.060579248
560820.4176161083,9466398.73498494,-0.2479229,144088556.31779325,0.029559318,2,1,0.072,11.666667,3,17.227974,-0.015765425,0.057365447,-0.06057876
560819.2833262226,9466395.200611016,-0.25185585,144088556.31831384,0.031741973,2,1,0.074,11.0,3,17.227848,-0.015766336,0.057365447,-0.060578246
560817.4800604134,9466389.5858488,-0.18086433,144088556.31914157,0.019848954,1,0,0.163,7.4736843,3,17.227806,-0.015766714,0.057365444,-0.060578186
560814.427088991,9466380.091404116,-0.029088974,144088556.32054073,0.015053595,1,0,0.26099998,5.0,3,17.2277,-0.015767612,0.057365444,-0.060577728
560811.1778192708,9466370.001245337,-0.011590958,144088556.32202822,0.015217238,1,0,0.213,4.46875,3,17.227554,-0.015768796,0.05736543,-0.06057684
560807.6884050029,9466359.181124516,0.04883957,144088556.3236235,0.016436685,1,0,0.23499998,4.322581,3,17.227417,-0.015769955,0.057365425,-0.060576078
560805.0394349557,9466350.976659715,0.10218811,144088556.32483327,0.016027363,1,0,0.23599999,5.1923075,3,17.2273,-0.015770836,0.05736541,-0.060575593
560802.4702012576,9466343.027989214,0.14544678,144088556.32600623,0.011777092,1,0,0.285,5.076923,3,17.227211,-0.015771637,0.05736541,-0.060574967
560799.4300394547,9466333.640170604,0.026662827,144088556.32739136,0.013865973,1,0,0.219,4.4666667,3,17.227089,-0.015772684,0.05736541,-0.060574118
560796.0962167956,9466323.353777155,-0.0089530945,144088556.32891005,0.02084867,1,0,0.169,4.3125,3,17.226952,-0.015773874,0.05736541,-0.060573332
560792.6485696849,9466312.713979986,0.0058612823,144088556.33048365,0.022818811,1,0,0.16,4.090909,3,17.226818,-0.01577501,0.05736539,-0.06057278
560789.3513491304,9466302.543234464,-0.008142471,144088556.3319895,0.0197723,1,0,0.17199999,4.733333,3,17.226671,-0.015776252,0.05736539,-0.060571928
560786.5496647216,9466293.910312416,-0.003501892,144088556.33326843,0.022671847,1,0,0.159,4.25,3,17.226557,-0.015777249,0.057365336,-0.060571507
560782.6373634067,9466281.862301173,-0.0006122589,144088556.3350539,0.027443277,1,0,0.118999995,4.21875,3,17.226412,-0.015778469,0.05736534,-0.06057068
560779.9399374241,9466273.563514275,-0.013473511,144088556.33628407,0.025319159,1,0,0.137,4.366667,3,17.226292,-0.01577946,0.05736533,-0.060570143
560776.7378248016,9466263.720774056,0.005443573,144088556.33774358,0.021904822,1,0,0.188,4.28125,3,17.226173,-0.0157805,0.057365328,-0.060569964
560773.0608304548,9466252.421193993,-0.00032615662,144088556.33941913,0.022312988,1,0,0.173,3.7222223,3,17.225996,-0.015781915,0.057365235,-0.060569137
560769.0814471571,9466240.2022525,-0.0019836426,144088556.34123138,0.01647412,1,0,0.24,3.8857143,3,17.22587,-0.015782958,0.057365086,-0.06056819
560765.6374492623,9466229.637072364,-0.024961472,144088556.3427988,0.012547227,1,0,0.359,3.857143,3,17.225683,-0.015784321,0.057365086,-0.060567044
560761.0014955044,9466215.414338749,-0.037511826,144088556.3449085,0.01506921,1,0,0.197,3.2195122,3,17.225468,-0.01578603,0.05736509,-0.06056601
560756.6702323267,9466202.12344608,-0.05304718,144088556.34688023,0.01711744,1,0,0.19399999,3.4102564,3,17.225332,-0.015787182,0.057365082,-0.060565542
560753.3587455056,9466191.96257976,-0.07915115,144088556.34838793,0.02114673,1,0,0.163,4.2580647,3,17.225166,-0.015788583,0.057365064,-0.060564846
560750.6635496898,9466183.69812745,-0.1191864,144088556.34961325,0.018739253,1,0,0.174,5.4615383,3,17.22505,-0.015789485,0.05736502,-0.06056448
560748.4815090512,9466177.017924309,-0.12266922,144088556.3506016,0.017235804,1,0,0.18,5.269231,3,17.22498,-0.015790088,0.057365008,-0.06056396
560745.2519325106,9466167.12350374,-0.042720795,144088556.3520656,0.0130152935,1,0,0.338,4.5333333,3,17.22485,-0.015791178,0.057365008,-0.06056283
560741.9927880123,9466157.131407378,-0.033960342,144088556.35354418,0.016387805,1,0,0.229,4.181818,2,17.224716,-0.015792329,0.057364997,-0.06056211
560738.2542867169,9466145.657770723,-0.13623428,144088556.35524228,0.020272173,1,0,0.182,5.035714,1,17.224586,-0.015793482,0.05736501,-0.060561992
560736.4264184269,9466140.042179182,-0.17276573,144088556.3560736,0.026877638,1,0,0.121999994,7.0,1,17.22452,-0.01579402,0.057365008,-0.06056178
560735.2964408926,9466136.569392508,-0.21123886,144088556.35658762,0.042031087,1,0,0.089999996,10.071428,1,17.224518,-0.01579402,0.057364997,-0.060561728
560734.2259480307,9466133.278559528,-0.25214005,144088556.3570749,0.02720786,2,1,0.071,12.583333,1,17.224386,-0.01579462,0.05736487,-0.06056132
560733.133745861,9466129.91941914,-0.23942947,144088556.3575727,0.026056793,4,1,0.053,14.4,1,17.224287,-0.01579552,0.057364885,-0.060560547
560732.0517730521,9466126.589240637,-0.23887253,144088556.35806587,0.04301364,4,1,0.047,15.1,1,17.224213,-0.015796183,0.057364885,-0.06055996
560730.6568655071,9466122.29278816,-0.24770927,144088556.35870275,0.030506192,4,1,0.049,15.3,1,17.224213,-0.015796183,0.057364885,-0.06055996
560729.3864856688,9466118.377024788,-0.25763512,144088556.3592825,0.03873733,4,1,0.033999998,14.7,1,17.22421,-0.015796183,0.05736488,-0.060560003
560727.7128222426,9466113.214187795,-0.2458458,144088556.36004812,0.03714179,4,1,0.04,15.1,1,17.224115,-0.015797012,0.057364885,-0.060559496
560726.4646636252,9466109.36177058,-0.2470665,144088556.36061922,0.03600006,4,1,0.044999998,15.0,1,17.224018,-0.01579783,0.057364885,-0.060559034
560725.3153255639,9466105.812444938,-0.24246025,144088556.36114553,0.021526432,2,1,0.058,13.7,1,17.223969,-0.015798254,0.057364885,-0.06055869
560724.4782486234,9466103.22659044,-0.24269867,144088556.3615291,0.034996852,2,1,0.074,11.25,1,17.223967,-0.015798256,0.057364877,-0.06055868
560723.0245898773,9466098.729536198,-0.21748734,144088556.3621962,0.03420767,1,0,0.103999995,8.411765,1,17.223944,-0.015798466,0.057364877,-0.06055857
560720.4135536487,9466090.640740115,-0.11376953,144088556.36339632,0.021423612,1,0,0.162,5.75,1,17.223795,-0.01579975,0.057364874,-0.060557883
560717.447204569,9466081.438105684,0.007604599,144088556.36476266,0.01760871,1,0,0.198,4.6551723,1,17.223671,-0.015800811,0.057364877,-0.0605573
560713.8954438025,9466070.398518432,0.08156967,144088556.36640275,0.014726561,1,0,0.232,4.3,1,17.22353,-0.015801944,0.057364825,-0.06055663
560711.0890016577,9466061.666725772,0.01671791,144088556.36769876,0.018651266,1,0,0.175,5.0,1,17.223425,-0.015802799,0.057364803,-0.06055604
560708.9832935688,9466055.106551426,-0.020378113,144088556.36867324,0.025535485,1,0,0.144,6.65,1,17.223324,-0.015803652,0.057364814,-0.060555317
560707.8324855277,9466051.513883963,-0.07072258,144088556.36920735,0.030115146,1,0,0.110999994,8.75,1,17.223251,-0.015804261,0.057364803,-0.06055473
560706.3975104563,9466047.018210713,-0.1044693,144088556.36987868,0.031095088,1,0,0.100999996,9.3125,1,17.223217,-0.015804531,0.05736478,-0.060554326
560704.7518778273,9466041.859553007,-0.08645439,144088556.37064937,0.030392928,1,0,0.118,8.235294,1,17.223202,-0.015804682,0.057364788,-0.060554285
560702.910490924,9466036.080207406,-0.0014781952,144088556.37151268,0.016306963,1,0,0.15799999,6.2380953,1,17.223085,-0.015805693,0.05736479,-0.060554188
560699.9513510172,9466026.778875994,0.17162132,144088556.3729018,0.012369292,1,0,0.283,4.888889,1,17.222973,-0.01580668,0.0573648,-0.060553912
560696.8825171882,9466017.123997726,0.24158096,144088556.37434348,0.014928006,1,0,0.23599999,4.928571,1,17.22281,-0.015807789,0.057364587,-0.060552813
560694.127402959,9466008.45375064,0.16468048,144088556.37563774,0.018502012,1,0,0.232,4.785714,1,17.222687,-0.015808735,0.057364568,-0.06055215
560691.5629688677,9466000.376872564,0.038791656,144088556.37684295,0.02444082,1,0,0.149,5.7083335,1,17.22258,-0.015809683,0.057364568,-0.060551487
560689.8843020466,9465995.086340902,0.02670288,144088556.3776318,0.027442418,1,0,0.13599999,6.2272725,1,17.222494,-0.015810452,0.057364568,-0.06055101
560687.5391749768,9465987.692749605,0.08632088,144088556.3787335,0.019592699,1,0,0.161,6.6666665,1,17.222433,-0.015810965,0.05736455,-0.060550738
560685.9054626031,9465982.542983703,0.11452675,144088556.37950024,0.025850412,1,0,0.110999994,7.470588,1,17.222372,-0.015811503,0.05736455,-0.060550585
